NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,add contract,11,25,0,19,11,8,0,0,0,2,0,2,0,2,9,2,29,4.872340425531915,23.5,7,141.29787234042553,0,0,42,11,11,11,11,11,11,11,11.162799999999997,43.204499999999996,22.5423
2,add donation,4,15,0,11,4,7,0,0,0,2,0,2,0,2,2,2,10.5,3.3529411764705883,8.5,1.5,35.205882352941174,0,0,13,4,4,4,4,4,4,4,4.0592,10.1088,5.6077
3,add project,4,20,0,16,12,4,0,0,0,1,0,1,0,1,3,1,21,4.235294117647059,17,3,88.94117647058823,0,0,13,4,4,4,4,4,4,4,4.0592,13.0923,9.050699999999999
4,add_user,5,18,0,13,8,5,0,0,0,2,0,2,0,2,3,2,12.5,3.15,10,3,39.375,0,0,18,5,5,5,5,5,5,5,5.074,10.1177,7.619999999999999
5,change password,9,18,0,13,4,8,1,2,0,3,2,5,0,5,4,5,8,6.387096774193548,6.2,3.6,51.096774193548384,0,0,36,9,9,9,9,9,9,9,9.133199999999999,29.362100000000005,19.3157
6,delete contacts,11,25,0,19,11,8,0,0,0,2,0,2,0,2,9,2,27,5.558139534883721,21.5,7,150.06976744186048,0,0,40,11,11,11,11,11,11,11,11.162799999999997,38.11,25.5468
7,delete donation,9,19,0,14,7,7,0,0,0,1,0,1,0,1,8,1,54,5.2444444444444445,45,16,283.2,0,0,38,9,9,9,9,9,9,9,9.133199999999999,52.3531,22.116699999999998
8,delete project,7,21,0,17,10,7,0,0,0,1,0,1,0,1,6,1,36,4.310344827586207,29,13,155.17241379310346,0,0,29,7,7,7,7,7,7,7,7.1036,22.8692,14.445599999999999
9,delete user,25,24,0,19,11,7,1,0,0,1,0,1,0,1,24,1,130,6.942857142857143,105,19,902.5714285714286,0,0,84,25,25,25,25,25,25,25,25.370000000000005,121.73950000000004,69.67250000000003
10,edit contacts information,11,25,0,19,12,7,0,0,0,4,0,4,0,4,7,4,15,4.469387755102041,12.25,3.75,67.0408163265306,0,0,41,11,11,11,11,11,11,11,11.162799999999997,42.78249999999999,23.5438
11,edit donation,0,4,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,edit profile information,7,16,0,12,7,5,0,0,0,3,0,3,0,3,4,3,14,2.9714285714285715,11.666666666666666,4.666666666666667,41.6,0,0,32,7,7,7,7,7,7,7,7.1036,17.1418,11.6446
13,edit user information,13,22,0,16,6,8,2,1,0,2,1,3,0,3,10,3,19.333333333333332,4.933333333333334,15,30.666666666666668,95.37777777777778,0,0,56,13,13,13,13,13,13,13,13.192399999999996,30.564499999999995,32.1689
14,filter contacts,5,12,0,9,7,2,0,0,0,1,0,1,0,1,4,1,26,2.4761904761904763,21,2,64.38095238095238,0,0,18,5,5,5,5,5,5,5,5.074,9.218499999999999,6.0714999999999995
15,filter donation,13,21,0,16,11,5,0,0,0,1,0,1,0,1,12,1,78,6.6461538461538465,65,10,518.4,0,0,46,13,13,13,13,13,13,13,13.192399999999996,88.40039999999998,42.316900000000004
16,filter project,5,12,0,9,6,3,0,0,0,1,0,1,0,1,4,1,26,2.4761904761904763,21,8,64.38095238095238,0,0,20,5,5,5,5,5,5,5,5.074,9.218499999999999,6.0714999999999995
17,login,3,8,0,6,4,2,0,0,0,1,0,1,0,1,2,1,13,2.8,10,4,36.4,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,4.3621,3.6429
18,logout,3,9,0,7,4,3,0,0,0,1,0,1,0,1,2,1,15,2.5,12,6,37.5,0,0,16,3,3,3,3,3,3,3,3.0443999999999996,6.198,4.4409
19,mass mail,9,17,0,12,11,1,0,0,0,1,0,1,0,1,8,1,36,7.074074074074074,27,18,254.66666666666669,0,0,30,9,9,9,9,9,9,9,9.133199999999999,26.148500000000002,17.7197
20,view contact information,3,11,0,8,4,4,0,0,0,1,0,1,0,1,2,1,14,1.6363636363636365,11,5,22.90909090909091,0,0,14,3,3,3,3,3,3,3,3.0443999999999996,5.0954,3.5953999999999997
21,view donation information,3,11,0,8,3,5,0,0,0,2,0,2,0,2,1,2,7,2.6363636363636362,5.5,1.5,18.454545454545453,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,5.0954,3.5953999999999997
22,view project information,3,11,0,8,4,4,0,0,0,1,0,1,0,1,2,1,14,1.6363636363636365,11,5,22.90909090909091,0,0,14,3,3,3,3,3,3,3,3.0443999999999996,5.0954,3.5953999999999997
