NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Use Case1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,approve course preference,4,9,0,7,2,4,1,1,0,2,1,4,0,3,0,4,4.5,2.4285714285714284,3.5,0.5,10.928571428571427,0,0,14,4,4,4,4,4,4,4,4.0592,5.4361,4.809699999999999
3,assign counselor,4,11,0,8,2,2,4,0,0,1,0,2,0,1,2,2,8.5,3.3846153846153846,6.5,4.5,28.76923076923077,0,0,19,4,4,4,4,4,4,4,4.0592,10.218,5.560200000000001
4,assign teacher to course,3,9,0,7,2,4,1,1,0,2,1,3,0,3,0,3,4.333333333333333,1.9,3.3333333333333335,1.3333333333333333,8.233333333333333,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,4.2604,3.5953999999999997
5,authenticate,4,10,0,8,4,3,1,0,0,1,0,1,0,1,3,1,20,1.625,16,5,32.5,0,0,14,4,4,4,4,4,4,4,4.0592,7.271999999999999,5.6077
6,export activity info,5,11,0,8,2,5,1,1,0,2,1,5,0,3,0,5,4,2.066666666666667,3,0.6,8.266666666666667,0,0,17,5,5,5,5,5,5,5,5.074,6.5100999999999996,5.976500000000001
7,generate course section,5,12,0,9,3,5,1,1,0,2,1,3,0,3,2,3,7.333333333333333,1.6470588235294117,5.666666666666667,1.3333333333333333,12.07843137254902,0,0,16,5,5,5,5,5,5,5,5.074,6.5100999999999996,5.9765
8,import district course list,5,11,0,8,5,2,1,0,0,2,0,2,0,2,3,2,9.5,1.7142857142857142,7,3.5,16.285714285714285,0,0,20,5,5,5,5,5,5,5,5.074,6.4084,5.928999999999999
9,import final schedule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,input course preference,7,15,0,11,5,5,1,1,0,2,1,3,0,3,4,3,10.666666666666666,3.52,8.333333333333334,4.666666666666667,37.54666666666667,0,0,28,7,7,7,7,7,7,7,7.1036,13.4058,9.2506
11,insert course detail,5,11,0,8,6,1,1,0,0,1,0,1,0,1,4,1,20,2.4,15,8,48,0,0,16,5,5,5,5,5,5,5,5.074,5.6751,5.9765
12,set constraints,3,12,0,9,7,2,0,0,0,1,0,1,0,1,2,1,14,2.727272727272727,11,0,38.18181818181818,0,0,12,3,3,3,3,3,3,3,3.0443999999999996,5.1971,3.6429
13,set current semester course,9,17,0,13,7,4,2,0,0,1,0,1,0,1,8,1,47,3.0526315789473686,38,18,143.47368421052633,0,0,35,9,9,9,9,9,9,9,9.133199999999999,18.7032,12.4772
14,update course preference,7,15,0,11,5,5,1,0,0,1,0,1,0,1,6,1,32,3.44,25,3,110.08,0,0,25,7,7,7,7,7,7,7,7.1036,12.4691,10.048599999999999
15,view enrolled students,3,11,0,8,5,3,0,0,0,1,0,1,0,1,2,1,12,3.4444444444444446,9,2,41.333333333333336,0,0,10,3,3,3,3,3,3,3,3.0443999999999996,5.1971,3.6429
16,view final student schedule,3,10,0,7,5,2,0,0,0,1,0,1,0,1,2,1,11,3.75,8,4,41.25,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,5.1971,3.6429
17,view final teacher schedule,3,10,0,7,4,3,0,0,0,1,0,1,0,1,2,1,12,3.3333333333333335,9,5,40,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,4.3621,3.6429
18,view registered students,3,11,0,8,5,3,0,0,0,1,0,1,0,1,2,1,12,3.4444444444444446,9,2,41.333333333333336,0,0,10,3,3,3,3,3,3,3,3.0443999999999996,5.1971,3.6429
19,view student progress,2,6,0,4,3,1,0,0,0,1,0,1,0,1,1,1,6,1.5,4,0,9,0,0,8,2,2,2,2,2,2,2,2.0296,2.148,2.3336
