NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Create a limited user_admin,16,32,0,24,6,15,3,4,0,5,4,13,0,9,3,13,5.384615384615385,4.351851851851852,4.153846153846154,0.8461538461538461,23.433048433048437,0,0,57,16,16,16,16,16,16,16,16.236799999999995,39.8294,28.471300000000003
2,Create new case,13,22,0,17,9,6,2,0,0,0,0,2,0,0,11,2,32,4.9411764705882355,25.5,3,158.11764705882354,0,0,46,13,13,13,13,13,13,13,13.192399999999996,42.617399999999996,27.352400000000003
3,Log Activity_admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Log activity,9,16,0,12,4,7,1,0,0,3,0,5,0,3,4,5,8.4,3.1818181818181817,6.6,0.6,26.727272727272727,0,0,33,9,9,9,9,9,9,9,9.133199999999999,18.6015,13.1802
5,View document,6,13,0,10,2,5,3,0,0,0,0,2,0,0,4,2,11.5,1.9411764705882353,8.5,1,22.323529411764707,0,0,22,6,6,6,6,6,6,6,6.0888,7.482399999999999,7.0958000000000006
6,activate user,11,20,0,15,8,4,3,0,0,3,0,3,0,3,8,3,17,2.925,13.333333333333334,4.666666666666667,49.724999999999994,0,0,47,11,11,11,11,11,11,11,11.162799999999997,18.135299999999997,15.5613
7,check case information,5,12,0,9,5,4,0,0,0,1,0,2,0,1,3,2,9.5,2.5714285714285716,7,2,24.42857142857143,0,0,18,5,5,5,5,5,5,5,5.074,6.408399999999999,5.929
8,check case information_admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,create a limited user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,create high level user,8,17,0,13,6,5,2,1,0,3,1,4,0,4,4,4,9,4.535714285714286,7,2.75,40.82142857142857,0,0,33,8,8,8,8,8,8,8,8.1184,23.878999999999998,14.0164
11,edit case,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,edit case,14,23,0,18,14,3,1,0,0,1,0,2,0,1,12,2,42.5,6.746478873239437,35.5,7.5,286.7253521126761,0,0,53,14,14,14,14,14,14,14,14.207199999999995,68.6101,45.361700000000006
13,edit user,11,20,0,15,6,7,2,1,0,3,1,6,0,4,5,6,8.5,5.925,6.666666666666667,2.3333333333333335,50.3625,0,0,47,11,11,11,11,11,11,11,11.162799999999997,42.9459,25.9253
14,inactivate user,11,20,0,15,6,7,2,1,0,3,1,6,0,4,5,6,8.5,5.925,6.666666666666667,2.3333333333333335,50.3625,0,0,47,11,11,11,11,11,11,11,11.162799999999997,42.9459,25.925300000000004
15,log activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,report generation,8,19,0,15,10,4,1,0,0,2,0,2,0,2,6,2,18.5,2.793103448275862,14.5,5.5,51.67241379310345,0,0,32,8,8,8,8,8,8,8,8.1184,12.708099999999998,10.3699
17,report_generation_admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,reset case,19,25,0,20,6,14,0,0,0,2,0,7,0,2,12,7,14.714285714285714,4.785714285714286,12,4.142857142857143,70.41836734693877,0,0,87,19,19,19,19,19,19,19,19.2812,70.7526,40.51720000000002
19,reset password,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,reset password,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,search by ratings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,upload document,11,19,0,14,11,2,1,0,0,3,0,3,0,3,8,3,16,2.6216216216216215,12.333333333333334,2,41.945945945945944,0,0,38,11,11,11,11,11,11,11,11.162799999999997,17.969399999999997,14.7633
23,upload document_admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,view coudment_admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,view document,13,21,0,16,10,3,3,0,0,3,0,3,0,3,10,3,20.666666666666668,3.306122448979592,16.333333333333332,4.333333333333333,68.32653061224491,0,0,49,13,13,13,13,13,13,13,13.192399999999996,26.9761,20.4314
