NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Admin deletes photo,6,12,0,10,8,2,0,0,0,0,0,0,0,0,6,0,0,9.5,0,0,0,0,0,20,6,6,6,6,6,6,6,6.0888,31.1944,16.0798
2,Admin searches for photo by event,8,25,0,19,5,7,7,0,0,0,0,4,0,0,4,4,8,6.666666666666667,6,2,53.333333333333336,0,0,30,8,8,8,8,8,8,8,8.1184,30.402600000000003,20.8614
3,Admin searches for photo by user,8,25,0,19,11,7,1,0,0,0,0,4,0,0,4,4,8,6.666666666666667,6,2.5,53.333333333333336,0,0,32,8,8,8,8,8,8,8,8.1184,30.402600000000003,20.8614
4,Automatic deletion,6,15,0,9,3,6,0,0,0,6,0,6,0,6,0,6,3,4.666666666666667,2,1,14,0,0,18,6,6,6,6,6,6,6,6.0888,10.3942,7.285799999999999
5,Create Account,10,17,0,15,9,5,1,0,0,0,0,0,0,0,10,0,0,8.296296296296296,0,0,0,0,0,40,10,10,10,10,10,10,10,10.147999999999998,72.20519999999999,38.416
6,Create Profile,6,13,0,11,8,3,0,0,0,0,0,1,0,0,5,1,38,5.65625,32,19,214.9375,0,0,29,6,6,6,6,6,6,6,6.0888,35.131099999999996,16.0798
7,Create a Private Event,8,11,0,9,4,5,0,0,0,0,0,0,0,0,8,0,0,6.5,0,0,0,0,0,32,8,8,8,8,8,8,8,8.1184,26.184600000000003,22.1074
8,Create a Public Event,8,11,0,9,4,5,0,0,0,0,0,0,0,0,8,0,0,6.5,0,0,0,0,0,32,8,8,8,8,8,8,8,8.1184,26.184600000000003,22.1074
9,Delete Photos in Event if Owner,22,19,0,15,8,7,0,0,0,8,0,10,0,8,12,10,12.8,9.962264150943396,10.6,5.4,127.51698113207547,0,0,106,22,22,22,22,22,22,22,22.3256,131.21339999999998,74.8476
10,Delete uploaded photos,44,36,0,26,14,12,0,0,0,0,0,2,0,0,42,2,201,7.184357541899441,179,54,1444.0558659217877,0,0,220,44,44,44,44,44,44,44,44.651200000000024,295.97779999999995,181.48520000000005
11,Downoad Photos to Device,6,10,0,8,7,0,1,0,0,0,0,0,0,0,6,0,0,3.4615384615384617,0,0,0,0,0,18,6,6,6,6,6,6,6,6.0888,14.1944,7.190799999999999
12,Log In to Account,10,12,0,10,3,6,1,0,0,0,0,0,0,0,10,0,0,3.5,0,0,0,0,0,34,10,10,10,10,10,10,10,10.147999999999998,26.5342,13.644
13,Log Out of Account,18,9,0,7,4,3,0,0,0,0,0,0,0,0,18,0,0,4.755102040816326,0,0,0,0,0,92,18,18,18,18,18,18,18,18.266399999999997,96.51899999999999,48.2394
14,Navigation,57,119,0,66,39,27,0,0,0,37,0,56,0,37,1,56,2.392857142857143,6.090909090909091,1.375,0.4642857142857143,14.574675324675324,0,0,211,57,57,57,57,57,57,57,57.84360000000004,138.3626,96.67009999999996
15,Reserve a Hashtag,22,15,0,11,9,2,0,0,0,0,0,0,0,0,22,0,0,8.254901960784315,0,0,0,0,0,88,22,22,22,22,22,22,22,22.3256,132.27979999999997,74.84760000000001
16,Search by Location,12,25,0,17,13,4,0,0,0,2,0,2,0,2,10,2,25,9.947368421052632,19,4,248.6842105263158,0,0,40,12,12,12,12,12,12,12,12.177599999999996,44.32640000000001,28.153599999999997
17,Search by event,20,24,0,18,4,14,0,0,0,0,0,4,0,0,16,4,44,7.602564102564102,39,9.5,334.5128205128205,0,0,88,20,20,20,20,20,20,20,20.296,157.09179999999998,89.24899999999998
18,Search event and upload photo,14,33,0,25,15,10,0,0,0,2,0,2,0,2,12,2,56,6.204081632653061,49,35,347.42857142857144,0,0,78,14,14,14,14,14,14,14,14.207199999999995,82.8026,77.21420000000002
19,Set a password,2,7,0,5,2,3,0,0,0,0,0,0,0,0,2,0,0,4.1,0,0,0,0,0,8,2,2,2,2,2,2,2,2.0296,6.0232,4.0246
20,Take a photo,16,21,0,15,13,2,0,0,0,2,0,2,0,2,14,2,52,4.431818181818182,44,31,230.45454545454544,0,0,86,16,16,16,16,16,16,16,16.236799999999995,68.7436,46.75780000000002
21,Take photo for location,12,24,0,18,13,5,0,0,0,2,0,2,0,2,10,2,41,12.142857142857142,35,15,497.85714285714283,0,0,54,12,12,12,12,12,12,12,12.177599999999996,84.10139999999998,46.57960000000001
22,Upload photo to my event,14,32,0,24,19,5,0,0,0,0,0,2,0,0,12,2,53,7.760869565217392,46,34.5,411.32608695652175,0,0,80,14,14,14,14,14,14,14,14.207199999999995,97.35480000000001,78.5952
23,View photos of event/View photos of private event with password,50,16,0,14,11,3,0,0,0,0,0,0,0,0,50,0,0,10.288590604026846,0,0,0,0,0,258,50,50,50,50,50,50,50,50.74000000000003,344.29959999999966,198.6210000000001
24,View photos on device,8,24,0,17,16,1,0,0,0,2,0,2,0,2,6,2,20.5,6.090909090909091,16.5,11,124.86363636363636,0,0,35,8,8,8,8,8,8,8,8.1184,32.747,22.1739
